LS/MIRALLE|10015|0|0|12/01/2009|ENRIQUE MIRALLES MESEGUER|PELAYO 5  1  1|
C3/DESTETIC|30034|0|0|16/04/2009|ESTETICA ORAL BLASCO IBAÑEZ S.L.|AVDA BLASCO IBAÑEZ 64 ESC 2 3|
LS/SEMEREN|30108|0|0|16/04/2009|C DENTAL SEMERENA PEDROZA, S.L.|YECLA   7  BAJO|
LS/OSTEOPO|30132|0|0|16/04/2009|CENTRO DE DIAGNOSTICO DE OSTEOPOROSIS|NAVARRA 8 B|
C3/DESTETIC|30137|0|0|16/04/2009|ESTETICA ORAL BLASCO IBAÑEZ S.L.|AVDA BLASCO IBAÑEZ 64 ESC 2 3|
C3/DESTETIC|30152|0|0|16/04/2009|ESTETICA ORAL BLASCO IBAÑEZ S.L.|AVDA BLASCO IBAÑEZ 64 ESC 2 3|
C3/DSALA|30174|0|0|16/04/2009|CLINICA DENTAL ANTONIO SALA S.L.|CALLE SAN VICENTE MARTIR  2   1 B|
C3/GONZALEZ|30198|0|0|16/04/2009|ZARAGOZA-GONZALEZ C.B.|G V RAMON Y CAJAL 26  2  6|
C3/DMMSC|30222|0|0|16/04/2009|M.M.S.C.|CALLE CUENCA 25 2|
C3/DSALA|30238|0|0|16/04/2009|CLINICA DENTAL ANTONIO SALA S.L.|CALLE SAN VICENTE MARTIR  2   1 B|
LS/ESORIA|30239|0|0|16/04/2009|MARIA ELENA SORIA ROMERO -VALENCIA-|ALFREDO TORAN Y OLMOS 7 ENTLO B|
C3/DALIAGA|30324|0|0|16/04/2009|EMILIO ALIAGA BONICHE|JORGE JUAN 5  6|
C3/JFRANCO|30398|0|0|16/04/2009|CLINICA DENTAL JOSE FRANCO SOLA|PUERTO RICO 36 4|
C3/MARTORE|30400|0|0|16/04/2009|CLINICA DENTAL DR LUIS MARTORELL|GRAN VIA GERMANIAS 31 ESC B 3|
LS/DIEGOP|30473|0|0|16/04/2009|DIEGO PALLARES GARCIA|GRAN VIA RAMON Y CAJAL 31 3|
C3/CDMUÑOZ|30543|0|0|16/04/2009|CLINICAS DENTALES MUÑOZ MARTINEZ S.L|CALLE CERAMISTA ROS 7 6|
C3/CDMUÑOZ|30551|0|0|16/04/2009|CLINICAS DENTALES MUÑOZ MARTINEZ S.L|CALLE CERAMISTA ROS 7 6|
C3/CDMUÑOZ|30559|0|0|16/04/2009|CLINICAS DENTALES MUÑOZ MARTINEZ S.L|CALLE CERAMISTA ROS 7 6|
C3/ZGONZALE|30571|0|0|16/04/2009|ZARAGOZA-GONZALEZ C.B.  -P REIG-|PRIMADO REIG 64 2|
C3/ZARAGOZ|30579|0|0|16/04/2009|ZARAGOZA-GONZALEZ C.B.  -BENIMACLET-|DR VICENTE ZARAGOZA 9 ESC A 14|
C3/DVIGUER|30591|0|0|16/04/2009|CLINICA DENTAL DRA MAITE VIGUER|GENERAL AVILES 35 5|
C3/DSALVATI|30612|0|0|16/04/2009|CLINICA DENTAL SALVATIERRA S.L.|CALLE CONDE SALVATIERRA 35 1 4|
C3/DISABEL|30799|0|0|16/04/2009|ISABEL SALVADOR MARTINEZ|CASTAN TOBEÑAS 60 4|
C3/ALBORAY|31062|0|0|16/04/2009|CLINICA DENTAL ALBORAYA 10|ALBORAYA 10|
LS/ATATAY|31089|0|0|16/04/2009|MARIA VIOLETA TATAY VIVO Y OTRA|BRIGADAS INTERNACIONALES 4 BAJ|
LS/MUCENT|348|0|0|16/04/2009|MUCENTER S.L.|CASTELLON 24 BAJO|
Z0000000003|3965|0|0|16/04/2009|CLINICA DENTAL MARIA GAITON REDONDO|GUILLEM DE CASTRO 57|
LS/FUCSV|40|0|0|16/04/2009|F UNIVERSIDAD CATOLICA S VICENTE MARTIR|GUILLEN DE CASTRO  46 BAJO|
LS/FUCSV|419|0|0|16/04/2009|F UNIVERSIDAD CATOLICA S VICENTE MARTIR|GUILLEN DE CASTRO  46 BAJO|
LS/CDMONIC|4512|0|0|16/04/2009|CLINICA DENTAL MONICA P. LOPEZ GALINDO|DUQUE DE CALABRIA 17   1|
LS/JROSELL|4572|0|0|16/04/2009|JOSE FRANCISCO ROSELLO MORERA|JUAN DE GARAY 30 BAJO|
LS/CLIDEN|509|0|0|16/04/2009|CLIDENT, C.B.|SAN MARCELINO 22 2|
LS/DIEGOP|5174|0|0|16/04/2009|DIEGO PALLARES GARCIA|GRAN VIA RAMON Y CAJAL 31 3|
Z0000000062|5674|0|0|16/04/2009|CLINICA DENTAL DR. SANCHEZ ACEDO (VALENCIA)|NORTE 15 BAJO|
LS/LESPLAI|5681|0|0|16/04/2009|CLINICA DENTAL LESPLAI DORRIOLS S.L.|MOTILLA DEL PALANCAR 34  BAJO|
LS/CEMESA|5737|0|0|16/04/2009|CENTROS MEDICOS DE SALUD DENTAL S.L.|ALFAHUIR  6  BAJO|
LS/MORA|6254|0|0|16/04/2009|ANTONIO ARISTIZABAL MORA|CARRER NOU 7  1|
LS/SANTOS|6341|0|0|16/04/2009|LUIS PEREZ DE LOS SANTOS|JESUS  47  1  1|
LS/CVBAUX|643|0|0|16/04/2009|COMPAÑIA VALENCIANA DE ALUMINIO BAUX S.L.|CTRA NACIONAL 234 KM 26,2|
LS/SANTOS|6524|0|0|16/04/2009|LUIS PEREZ DE LOS SANTOS|JESUS  47  1  1|
LS/ASCCL|6894|0|0|16/04/2009|ASC CLINIC S.L.|MATEMATICO MARZAL  11  BAJO  D|
LS/CDARDENS|6916|0|0|16/04/2009|CLINICA DENTAL ARDEN S.C.|GRANADA 10 PTA 4|
LS/ORTEGA|7682|0|0|16/04/2009|CLINICA DENTAL JORGE ORTEGA|AGUSTIN SALES 1 2 BAJO IZQ|
LS/ARGEN|7803|0|0|16/04/2009|ASUNCION ARGENT GONZALEZ|MOTILLA DEL PALANCAR 25 BAJO|
LS/MUCENT|7998|0|0|16/04/2009|MUCENTER S.L.|CASTELLON 24 BAJO|
LS/EGREGORI|8013|0,12|0,14|16/04/2009|EULALIA GREGORI  SERRANO|AUSIAS MARCH 22 1|
Z0000000063|815|0|0|16/04/2009|CLINICA DENTAL DR. GARCIA MARTINEZ|GUILLEN DE CASTRO 69|
LS/LAMS|15017|0|0|20/04/2009|LAMSE S.L.|PASEO IMPERIAL  6  2 A|
LS/LAMS|15042|0|1,12|20/04/2009|LAMSE S.L.|PASEO IMPERIAL  6  2 A|
LS/CURITERA|10038|0|0|22/04/2009|H VIRGEN DEL CONSUELO-CURITERAPIA|CALLOSA DE ENSARRIA 8|
LS/ANTARES|10237|0|0|22/04/2009|CLINICA ANTARES|ABOGADO FAUSTO CARUANA  21|
LS/CURITERA|10435|0|0|22/04/2009|H VIRGEN DEL CONSUELO-CURITERAPIA|CALLOSA DE ENSARRIA 8|
LS/TISCELSL|10593|0|0|22/04/2009|KARTOGROUP ESPAÑA S.L.|PARTIDA JUAN RODRIGO S/N|
LS/TISCELSL|10594|0|0|22/04/2009|KARTOGROUP ESPAÑA S.L.|PARTIDA JUAN RODRIGO S/N|
LS/CDSARRI|1075|0|0|22/04/2009|CLINICA DENTAL DR. JAVIER SARRION|JOSE GROLLO 60|
LS/CODSALTE|11104|0|0|22/04/2009|MEDIMAR ODONTOLOGICA S.L.P. ALTEA|ZUBELDIA  9  BAJO|
LS/MORENO|11243|0|0|22/04/2009|MORENO BLANCH C.B.|BUENA VISTA 15 BAJO|
LS/EOROZCO|1125|0|0|22/04/2009|ESTEFANIA OROZCO RANDO|FRANCISCO ALCALDE  12  1|
LS/MORENO|11250|0|0|22/04/2009|MORENO BLANCH C.B.|BUENA VISTA 15 BAJO|
LS/CURITERA|11702|0|0|22/04/2009|H VIRGEN DEL CONSUELO-CURITERAPIA|CALLOSA DE ENSARRIA 8|
LS/CURITERA|11703|0|0|22/04/2009|H VIRGEN DEL CONSUELO-CURITERAPIA|CALLOSA DE ENSARRIA 8|
LS/CURITERA|11706|0|0|22/04/2009|H VIRGEN DEL CONSUELO-CURITERAPIA|CALLOSA DE ENSARRIA 8|
LS/CURITERA|11709|0|0|22/04/2009|H VIRGEN DEL CONSUELO-CURITERAPIA|CALLOSA DE ENSARRIA 8|
LS/CURITERA|11715|0|0|22/04/2009|H VIRGEN DEL CONSUELO-CURITERAPIA|CALLOSA DE ENSARRIA 8|
LS/CURITERA|11729|0|0|22/04/2009|H VIRGEN DEL CONSUELO-CURITERAPIA|CALLOSA DE ENSARRIA 8|
LS/ARONIKA|11742|0|0|22/04/2009|RONIKA BUSINESS S.L.|JOSEP TARRADELLAS 40|
LS/CURITERA|11750|0|0|22/04/2009|H VIRGEN DEL CONSUELO-CURITERAPIA|CALLOSA DE ENSARRIA 8|
LS/CURITERA|11752|0|0|22/04/2009|H VIRGEN DEL CONSUELO-CURITERAPIA|CALLOSA DE ENSARRIA 8|
LS/CURITERA|11792|0|0|22/04/2009|H VIRGEN DEL CONSUELO-CURITERAPIA|CALLOSA DE ENSARRIA 8|
LS/CURITERA|11797|0|0|22/04/2009|H VIRGEN DEL CONSUELO-CURITERAPIA|CALLOSA DE ENSARRIA 8|
LS/PECKERB|1184|0|0|22/04/2009|PAPELERA ECKER S.A.|PARTIDA PALACI S/N|
LS/LHURTADO|11897|0|0|22/04/2009|CLINICA DENTAL LUIS HURTADO|AVDA DEL PRADO 10 BAJO|
LS/CURITERA|11903|0|0|22/04/2009|H VIRGEN DEL CONSUELO-CURITERAPIA|CALLOSA DE ENSARRIA 8|
LS/VILAMA|12116|0|0|22/04/2009|CLINICA DENTAL VILAMAR S.C.P.|AVDA  ARQUITECTO ALFREDO SIMON  6  1  3|
LS/CURITERA|12142|0|0|22/04/2009|H VIRGEN DEL CONSUELO-CURITERAPIA|CALLOSA DE ENSARRIA 8|
LS/VILAMA|12303|0|0|22/04/2009|CLINICA DENTAL VILAMAR S.C.P.|AVDA  ARQUITECTO ALFREDO SIMON  6  1  3|
LS/CODSANAL|1273|0|0|22/04/2009|MEDIMAR ODONTOLOGICA S.L.P. ALICANTE|AVD. DE DENIA 78|
LS/ASERVE|12902|0|0|22/04/2009|INTEGRA SERVEIS ODONTOLOGICS S.L.|RIERA SAN LLORENS 37 45 LOCAL|
LS/CODSALTE|1291|0|0|22/04/2009|MEDIMAR ODONTOLOGICA S.L.P. ALTEA|ZUBELDIA  9  BAJO|
LS/ARESMILE|12920|0|0|22/04/2009|NEW SMILE S A|ALFONSO PALLARES 2 1|
LS/AAMB|12952|0|0|22/04/2009|DENT AMB DENT S.L.L.|ANTONIA CERDA 1 BAJO|
LS/AAMB|12953|0|0|22/04/2009|DENT AMB DENT S.L.L.|ANTONIA CERDA 1 BAJO|
LS/AAMB|12954|0|0|22/04/2009|DENT AMB DENT S.L.L.|ANTONIA CERDA 1 BAJO|
LS/ABEITIA|13024|0|0|22/04/2009|EMPAR BENLLOCH BEITIA|LLUIS VIVES 27 BAJO|
LS/ARAUSELL|13072|0|0|22/04/2009|MARTA RAUSELL ACAMER S.L.|RAMON CORELL 10  1|
LS/INTEGR|13116|0|0|22/04/2009|CLINICA DENTAL INTEGRADA|AVENIDA BLASCO IBAÑEZ  94  3|
LS/AEATVIGO|13170|0|0|22/04/2009|AGEN ESTATAL  ADMIST TRIBUT-VIGO|ARENAL 1   3|
LS/AEATVIGO|13174|0|0|22/04/2009|AGEN ESTATAL  ADMIST TRIBUT-VIGO|ARENAL 1   3|
LS/AEATVIGO|13175|0|0|22/04/2009|AGEN ESTATAL  ADMIST TRIBUT-VIGO|ARENAL 1   3|
Z0000003661|1328|0|0|22/04/2009|CLINICA DENTAL GODELLETA, S.L.|TAQUIGRAFO MARTI 14 1 2|
LS/ASERVE|13412|0|0|22/04/2009|INTEGRA SERVEIS ODONTOLOGICS S.L.|RIERA SAN LLORENS 37 45 LOCAL|
LS/ILLAN|13478|0|0|22/04/2009|MARIA CUADRADO ILLAN|DOCTOR FLEMING  2  BAJO|
LS/CODSANAL|1501|0|0|22/04/2009|MEDIMAR ODONTOLOGICA S.L.P. ALICANTE|AVD. DE DENIA 78|
LS/VRAGA|1670|0,14|0,16|22/04/2009|CLINICA DENTAL MARIA VICENTA EUSTAQUIO RAGA|AVENIDA CORTS VALENCIANES 28 1 1|
LS/CODSALTE|1687|0|0|22/04/2009|MEDIMAR ODONTOLOGICA S.L.P. ALTEA|ZUBELDIA  9  BAJO|
LS/CDBETA|198|0|0|22/04/2009|CLINIQUES MEDIQUES DENTALS BETA S.L.|PLAZA PRADO COMARCAL 21 BAJO|
LS/CODSACAT|2259|0|0|22/04/2009|MEDIMAR ODONTOLOGICA S.L.P   CATRAL|VALENCIA 56 4 E|
C3/VIRM|30010|0,31|0,34|22/04/2009|VIRMA C.B.|ANTONIA DONDERIS  9  1|
C3/ESQUERD|30017|0|0|22/04/2009|CLINICA DENTAL PABLO SOLER ESQUERDO|COLON 34  2|
C3/DMORILLA|30230|0|0|22/04/2009|CLINICA DENTAL EMILIO MORILLA S.L.|CALLE MAYOR 1|
C3/DMORILLA|30575|0|0|22/04/2009|CLINICA DENTAL EMILIO MORILLA S.L.|CALLE MAYOR 1|
C3/ESQUER|30657|0|0|22/04/2009|C DENTAL PABLO SOLER ESQUERDO-B-|PASEO CARRETERA 18 1|
C3/DAPARICI|30689|0|0|22/04/2009|CLINICA DENTAL DR APARICI -BENICASIM-|SANTO TOMAS 48 3|
LS/ASERVE|30698|0|0|22/04/2009|INTEGRA SERVEIS ODONTOLOGICS S.L.|RIERA SAN LLORENS 37 45 LOCAL|
LS/VILAMA|30766|0|0|22/04/2009|CLINICA DENTAL VILAMAR S.C.P.|AVDA  ARQUITECTO ALFREDO SIMON  6  1  3|
LS/EOROZCO|30989|0|0|22/04/2009|ESTEFANIA OROZCO RANDO|FRANCISCO ALCALDE  12  1|
LS/APASCUAL|31042|0|0|22/04/2009|ANTONIA PASCUAL IVARS|L U Y EL DOS   3  2  6|
LS/ALBERIQ|31092|0|0|22/04/2009|MARIA ELENA SORIA ROMERO -ALBERIQUE-|SAN ANTONIO 46|
C3/MDMIRAL|31134|0,16|0,24|22/04/2009|MARIA DOLORES MIRALLES BENAVENT|VICENTE LERMA 10 1 2|
LS/PECKERB|3233|0|0|22/04/2009|PAPELERA ECKER S.A.|PARTIDA PALACI S/N|
LS/CODSALTE|4458|0|0|22/04/2009|MEDIMAR ODONTOLOGICA S.L.P. ALTEA|ZUBELDIA  9  BAJO|
Z0000002317|4780|0|0|22/04/2009|JOSE F BALLESTER FERRANDIS -CASTELLON-|RIO ADRA 30 BAJO|
LS/RCUEVA|5353|0|0|22/04/2009|ROGER CUEVA GOIG|DE LES RENDES  10  BAJO|
LS/GILABER|5758|0|0|22/04/2009|FRANCISCO NAVARRO GILABERT|PLAZA VIRGEN DE LEPANTO 27 BJ.|
LS/TISCELSL|5788|0|0|22/04/2009|KARTOGROUP ESPAÑA S.L.|PARTIDA JUAN RODRIGO S/N|
DESCON|6026|0,75|0,91|22/04/2009|DESCONOCIDA||
LS/TISCELSL|6219|0|0|22/04/2009|KARTOGROUP ESPAÑA S.L.|PARTIDA JUAN RODRIGO S/N|
Z0000002317|6351|0|0|22/04/2009|JOSE F BALLESTER FERRANDIS -CASTELLON-|RIO ADRA 30 BAJO|
LS/PECKERB|6705|0|0|22/04/2009|PAPELERA ECKER S.A.|PARTIDA PALACI S/N|
LS/CODSANAL|758|0|0|22/04/2009|MEDIMAR ODONTOLOGICA S.L.P. ALICANTE|AVD. DE DENIA 78|
LS/PECKERB|7913|0|0|22/04/2009|PAPELERA ECKER S.A.|PARTIDA PALACI S/N|
LS/GILABER|7914|0|0|22/04/2009|FRANCISCO NAVARRO GILABERT|PLAZA VIRGEN DE LEPANTO 27 BJ.|
LS/BELTRAN|10118|0|0|27/04/2009|BELTRAN Y MUÑOZ DENTAL S.L.P.|L'ESCORREDOR 78  BAJO|
LS/ANTIOQ|10267|0,16|0,13|27/04/2009|SOCIEDAD ANTIOQUEÑA DE SALUD S.L. SEGORBE|PL GRAL JIMENEZ SALES BLOQUE 2 4 8|
LS/TOOTHH|10363|0,2|0,23|27/04/2009|TOOTH HOUSE S.L.|AVDA DE BARBERA  85|
LS/CDSARRI2|1097|0|0|27/04/2009|CLINICA DENTAL DR. JAVIER SARRION  FONT D'ENCARROS|POTRIES 1|
LS/NFELIP|11239|0|0|27/04/2009|NURIA FELIP GIRBES|SAN SEBASTIAN 10 1 2|
LS/ARGUMOS|11248|0|0|27/04/2009|CENTRO INTEGRAL DE ODONTOLOGIA|CTO COMERCIAL MAS CAMARENA L-12|
LS/ABORONAT|11272|0|0|27/04/2009|ARACELI BORONAT LOPEZ-XATIVA|LA REINA 48 ESC B 1 C|
LS/ABORONAT|11273|0|0|27/04/2009|ARACELI BORONAT LOPEZ-XATIVA|LA REINA 48 ESC B 1 C|
LS/PALANQ|11371|0|0|27/04/2009|HERMANAS PALANQUES ORTI, C.B.|PLAZA GENERALITAT 1 ENTLO A|
LS/OLTRAM|11392|0|0|27/04/2009|ANA OLTRA S.L.|LA PUNTA 38 BAJO|
LS/CARNAU|1159|0|0|27/04/2009|CLINICA DENTAL ARNAU C.B.|MAYOR 95 ENTLO A|
LS/AALIAGA|11744|0|0|27/04/2009|MARIA AMPARO ALIAGA NAVARRO|AVENIDA DELS FURS 7 BAJO|
LS/SORIA|11880|0|0|27/04/2009|BELINDA SORIA BORONAT|SAN VICENTE  2  1  1|
LS/IELIANA|11964|0|0|27/04/2009|LA ELIANA PREVENCION S.L|CALLE LA ELIANA 12 BAJO|
LS/IZARAPR|12133|0|0|27/04/2009|NAVANTIA  ASTILLERO PUERTO REAL|POLIGONO RIO SAN PEDRO S/N|
LS/ALEES|1223|0|0|27/04/2009|NATALIA LEES  OCHANDO|PASEO SAN JUAN BOSCO  32  1  1|
LS/JRIBASS|12242|0|0|27/04/2009|JULIAN RIBAS SANZ|MAYOR 7 BAJO|
LS/ACASANOV|12910|0|0|27/04/2009|GEMMA CASANOVA CUÑAT|PLAZA 9 DE OCTUBRE 3 BAJO|
LS/OCLUSIOP|1292|0|0|27/04/2009|CLINICA DENTAL OCLUSION LAB.|SAN ANTONIO 52|
LS/INFIAP|12924|0|0|27/04/2009|INFIA PLASTIC S.L.|POLIGONO S.P.I.  2  PARCELA  5|
LS/MARGARI|13095|0|0|27/04/2009|JUAN MARGARIT BOSCA|JAUME I   1   1|
LS/CALACEI|13117|0|0|27/04/2009|JOAQUIN TOMAS CALACEIT VILAGRASA|SAN JOSE  111  A|
LS/TOOTHH|13133|0,23|0,2|27/04/2009|TOOTH HOUSE S.L.|AVDA DE BARBERA  85|
LS/BRAMS|13134|0|0|27/04/2009|DANIEL BALLESTER RAMS|PLAZA DE LOS PUEBLOS  3  BAJO IZQ|
LS/ARADIOD|13220|0|0|27/04/2009|CENTRO RADIOLOGICO DENTAL C.B|POLINYA 10 BAJO|
LS/AMERINO|13334|0|0|27/04/2009|MERINO Y VIVO C.B.|PASEO CONCEPCION  ARENAL 12  1|
LS/MCAROT|13361|0|0|27/04/2009|MANUEL CAROT FABREGAT|AVDA CARDENAL COSTA 8  BAJO|
LS/BONNEVA|13438|0,19|0,27|27/04/2009|VERONICA TORRENT BONNEVAL|NUEVE DE OCTUBRE  16  ENTLO  2|
LS/ISDU|13474|0|0,11|27/04/2009|PROMOCIONES ISDU, S.L.|MARINES 22  1|
LS/MCAROT|13477|0|0|27/04/2009|MANUEL CAROT FABREGAT|AVDA CARDENAL COSTA 8  BAJO|
LB/HECABAS|1689|0|0,11|27/04/2009|HECABA S.L.|MALLORCA 310 1 1|
LS/CARNAU|1719|0|0|27/04/2009|CLINICA DENTAL ARNAU C.B.|MAYOR 95 ENTLO A|
SC/CDVIÑA|1743|0|0|27/04/2009|CLINICA DENTAL DR. VIÑALLONGA -MONTORNES VALLES-|PLZ. DEL PUEBLO 2 1 1|
LS/MESEGUE|1930|0|0|27/04/2009|AMPARO MESEGUER MIRAVET|MARE DE DEU 62|
LS/DSORELLS|1941|0|0|27/04/2009|DENTAL SORELLS S.L.|SANTS DE LA PEDRA S/N BAJO|
LS/ECELDA|1989|0|0|27/04/2009|CLINICA DENTAL DR EMILIO CELDA ZAHONERO|PLAZA DE LA CONCORDIA  8  5  9|
LS/OCLUSIOP|2027|0|0|27/04/2009|CLINICA DENTAL OCLUSION LAB.|SAN ANTONIO 52|
LS/PERISRI|2892|0|0|27/04/2009|JOSE MANUEL PERIS RIERA|SAN JUAN  17  1 (APTDO CORREOS 46)|
LS/RPAEZ|2919|0|0|27/04/2009|RAFAEL PAEZ DIAZ DE LA CAMPA|NAPOLES  20  1  B|
C3/EJUANEZ|30081|0|0|27/04/2009|CLINICA DENTAL DRA. ELISA JUAREZ VALERA|FERROCARRIL DE ALCOI 60 2|
C3/BELTRA|30088|0|0|27/04/2009|MARIA TERESA PEREZ BELTRAN|ILDEFONSO FIERRO 26|
C3/DMALEPAL|30147|0|0|27/04/2009|MALEPAL C.B.|PLAZA POETA LLORENTE 1 4|
C3/DPASTOR|30206|0|0|27/04/2009|PEDRO PABLO PASTOR CASAS|AMADEO I 16 1 B|
C3/DMORAIRA|30242|0|0|27/04/2009|DENTAL MORAIRA S.L.|LES TOSQUERES 2 1 B|
LS/ALEES|30292|0|0|27/04/2009|NATALIA LEES  OCHANDO|PASEO SAN JUAN BOSCO  32  1  1|
C3/VAPARICI|30317|0|0|27/04/2009|CLINICA DENTAL DR APARICI SIMON -CASTELLON-|CALLE CASSET 4 3|
LS/PROSELL|3032|0|0|27/04/2009|CLINICA DEL PEU -M PILAR ROSELL DIAGO-|DELS FRARES 3|
C3/DVERDU|30599|0|0|27/04/2009|CLINICA DENTAL MARIA JOSE VERDU RIBES|PLAZA GENERALITAT 9 ENTLO D|
C3/ORTHODON|30881|0|0|27/04/2009|C.O.B. ORTHODONTICS S.L.|CISTELLERS S/N POL.IND. SUR 2 PARCELA 3 C|
LS/OLTRAM|30942|0|0|27/04/2009|ANA OLTRA S.L.|LA PUNTA 38 BAJO|
LS/DUNYAMAR|31103|0|0|27/04/2009|DUNYA-MAR S.L. -CL VETERINARIA EUROCAN-|AVD. GERMANIAS 7 C|
LS/DELRIO|3197|0|0|27/04/2009|MARIA JESUS DEL RIO SERNA CLINICA DENTAL|GAMIS 67 1|
LS/DENTSLLE|3295|0|0|27/04/2009|CLINICA DENTAL DENTS -LLEIDA-|PRAT DE LA RIBA 77|
LS/CVRIPOLL|3318|0|0,13|27/04/2009|CLINICA VETERINARIA RAMON RIPOLL|SALVADOR JUAN 36|
LS/ARIVES|333|0|0|27/04/2009|INMACULADA RIVES PIC|RAMON GALLUD 21 1B|
LS/BAUTIST|370|0|0|27/04/2009|JAVIER BAUTISTA FUENTES|DOS DE MAYO 1 BAJO|
LS/DSORELLS|4510|0|0|27/04/2009|DENTAL SORELLS S.L.|SANTS DE LA PEDRA S/N BAJO|
LS/CDDLIVIO|5465|0|0|27/04/2009|CLINICA DENTAL DR. LIVIO SCCL|URGEL 21 ENTLO 2|
LS/PERISRI|573|0|0|27/04/2009|JOSE MANUEL PERIS RIERA|SAN JUAN  17  1 (APTDO CORREOS 46)|
LS/AMCRESPO|5804|0|0|27/04/2009|CLINICA DENTAL DRA ANA CRESPO|DE LA SAVINA 2 ESC DCHA 1|
LS/CDNORED|5809|0|0|27/04/2009|CLINICA DENTAL NOREDENT 2000|JOAN MIRO 12   2|
LB/CDALFRAA|5817|0|0|27/04/2009|CLINICA DENTAL ALFRA SL|GAETA VINICIA 11 13|
LB/HECABAS|5839|0|0|27/04/2009|HECABA S.L.|MALLORCA 310 1 1|
LM/UNIPOMAD|5969|0|0|27/04/2009|UNIVERSIDAD POLITECNICA DE MADRID-INGEN. IND|RONDA DE VALENCIA 3|
LS/BRAMS|6158|0|0|27/04/2009|DANIEL BALLESTER RAMS|PLAZA DE LOS PUEBLOS  3  BAJO IZQ|
DESCON|6216|0,71|0,93|27/04/2009|DESCONOCIDA||
LS/BELTRAN|6684|0|0|27/04/2009|BELTRAN Y MUÑOZ DENTAL S.L.P.|L'ESCORREDOR 78  BAJO|
DESCON|6764|0,8|0,99|27/04/2009|DESCONOCIDA||
LS/CEAMAREA|688|1,66|1,39|27/04/2009|FUNDACION CEAM|PARQUE TECNOLIGICO C/A S OE|
DESCON|69|0,72|0,94|27/04/2009|DESCONOCIDA||
LB/HECABAS|704|0|0|27/04/2009|HECABA S.L.|MALLORCA 310 1 1|
LB/CDLLIVIA|721|0|0|27/04/2009|CONSULTA DENTAL LLIVIA|PASAJE LLIVIA 70 1 4|
LB/SAGRERAC|7431|0,2|0,2|27/04/2009|SAGRERA CLINICA DENTAL S.L.|AVD. MERIDIANA 270 PPAL 1|
C3/EJUANEZ|7753|0|0|27/04/2009|CLINICA DENTAL DRA. ELISA JUAREZ VALERA|FERROCARRIL DE ALCOI 60 2|
LS/PALLAR|7793|0|0,12|27/04/2009|JOSE ANTONIO PALLARES CASALTA|JOSE RAMON BATALLA 30 ENTLO|
LS/CQUEROL|11677|0|0|28/04/2009|PERIODONCIA CLINIC|ALLOZA 6  5 A|
LS/CLIMENT|11717|0|0|28/04/2009|ARANTXA CLIMENT VILA|VIRGEN DE LOS DESAMPARADOS, 3|
LS/AGOMIS|12917|0|0|28/04/2009|GOMIS GRANCHA S.L.|AVENIDA DEL NORTE 41|
DESCON|6026|0,86|1,04|28/04/2009|DESCONOCIDA||
C3/PMALABIA|11322|0|0|28/04/2009|PEREZ-MALABIA C.B.|AVDA PAIS VALENCIA 13 BAJO|
LS/ACIMS|11098|0,4|0,4|29/04/2009|CENTRO INVEST MEDICO SANITARIA|MARQUES DE BECCARIA 3 CAMPUS TEATINOS|
LS/ACIMS|11161|0|0|29/04/2009|CENTRO INVEST MEDICO SANITARIA|MARQUES DE BECCARIA 3 CAMPUS TEATINOS|
LS/ACIMS|11169|0|0|29/04/2009|CENTRO INVEST MEDICO SANITARIA|MARQUES DE BECCARIA 3 CAMPUS TEATINOS|
LS/ACIMS|11183|0|0|29/04/2009|CENTRO INVEST MEDICO SANITARIA|MARQUES DE BECCARIA 3 CAMPUS TEATINOS|
LS/ACIMS|11184|0,57|0,61|29/04/2009|CENTRO INVEST MEDICO SANITARIA|MARQUES DE BECCARIA 3 CAMPUS TEATINOS|
LS/ACIMS|11185|0|0|29/04/2009|CENTRO INVEST MEDICO SANITARIA|MARQUES DE BECCARIA 3 CAMPUS TEATINOS|
LS/ACIMS|11186|0|0|29/04/2009|CENTRO INVEST MEDICO SANITARIA|MARQUES DE BECCARIA 3 CAMPUS TEATINOS|
LS/ACIMS|11189|0,32|0,34|29/04/2009|CENTRO INVEST MEDICO SANITARIA|MARQUES DE BECCARIA 3 CAMPUS TEATINOS|
LS/ACIMS|11195|0|0|29/04/2009|CENTRO INVEST MEDICO SANITARIA|MARQUES DE BECCARIA 3 CAMPUS TEATINOS|
LS/ACIMS|11205|0,24|0,25|29/04/2009|CENTRO INVEST MEDICO SANITARIA|MARQUES DE BECCARIA 3 CAMPUS TEATINOS|
DESCON|4658|0,79|0,99|29/04/2009|DESCONOCIDA||
C3/MUÑOZ|10220|0|0|15/05/2009|CLINICA DENTAL MILAGROS MUÑOZ GUTIERREZ|SAN BERNART Y LES GERMANES 7 BAJO|
LS/ALBERIQ|10243|0|0|15/05/2009|MARIA ELENA SORIA ROMERO -ALBERIQUE-|SAN ANTONIO 46|
LS/CVBAUX|10334|0|0|15/05/2009|COMPAÑIA VALENCIANA DE ALUMINIO BAUX S.L.|CTRA NACIONAL 234 KM 26,2|
LS/AHEINEKE|10416|0|0|15/05/2009|HEINEKEN ESPAÑA S.A|CARRETERA N3 KM 343|
LS/AHEINEKE|10421|0|0|15/05/2009|HEINEKEN ESPAÑA S.A|CARRETERA N3 KM 343|
